NGO2089	82	148	123	43	149
NGO2090	170	327	261	90	279
NGO2091	193	486	340	146	460
NGO2092	249	568	428	163	668
NGO2093	250	3090	844	166	4075
NGO2094	7559	9039	9026	7342	12168
NGO2095	46627	72378	56101	37760	81353
NGO2096	6409	5598	4532	4963	5862
NGO2097	155	229	207	183	216
NGO2098	1624	2830	2069	1826	2264
NGO2099	58	28	115	49	35
NGO2100	441	534	675	458	556
NGO2101	296	340	312	250	338
NGO2102	848	1186	911	735	1386
NGO2103	5365	7287	5926	4943	7099
NGO2104	364	469	364	348	665
NGO2105	4221	7329	8946	4610	6512
NGO2107	1218	1547	2039	1391	1437
NGO2109	228	446	605	152	615
NGO2111	868	1243	1350	650	2603
NGO2112	6200	6562	8888	5209	6314
NGO2113	730	778	609	556	728
NGO2116	2116	3811	4576	2551	2552
NGO2117	1788	1822	2390	1713	1530
NGO2118	1303	911	1279	1121	857
NGO2119	2126	1819	2017	1679	1683
NGO2120	203	91	295	104	82
NGO2121	1306	1086	1453	1221	952
NGO2122	545	413	634	508	475
NGO2123	113	82	187	72	53
NGO2124	380	490	500	467	372
NGO2125	66	71	72	34	64
NGO2126	3539	3591	7432	5554	3033
NGO2127	644	1315	551	763	949
NGO2128	890	1308	1194	863	1335
NGO2130	1052	1742	1501	1178	1711
NGO2131	359	790	610	412	766
NGO2133	788	856	738	555	1129
NGO2134	10454	19929	15484	18213	16405
NGO2135	1383	1654	1750	1188	1565
NGO2137	809	900	982	786	798
NGO2138	150	416	359	158	254
NGO2139	8715	10569	8064	7723	12639
NGO2140	480	621	700	578	555
NGO2141	1306	1407	1498	1358	1780
NGO2144	3953	4924	7441	4085	3215
NGO2145	9859	6693	13463	10329	7146
NGO2146	10988	9821	11736	6256	8143
NGO2147	11954	18300	13860	11237	13200
NGO2148	44213	58290	45592	34705	43585
NGO2149	18294	30558	21270	17635	18802
NGO2150	35099	58326	42131	32313	39201
NGO2151	9727	9694	12683	9767	7887
NGO2153	1253	1321	1734	1065	1441
NGO2154	4666	5108	4391	3226	4982
NGO2156	1130	1715	1607	791	1347
NGO2158	1015	1254	1666	995	1015
NGO2159	897	2014	1893	1028	1486
NGO2160	366	346	381	281	304
NGO2161	1536	2971	2969	1982	2546
NGO2162	276	409	546	357	198
NGO2163	6490	8754	7708	6439	7606
NGO2164	10415	16964	13745	9281	13294
NGO2165	2114	2833	4365	1989	2459
NGO2166	1994	2230	2102	1677	2680
NGO2168	3650	4597	3997	3406	5155
NGO2170	137	157	169	83	91
NGO2171	671	774	1371	588	519
NGO2172	1207	1645	1735	1220	1341
NGO2173	580	294	1518	499	261
NGO2174	2634	6289	3461	2832	3033
NGO2175	619	755	1640	731	852
NGO2177	699	1009	1299	738	889
NGO2178	3566	3685	5034	3326	3498
NGO2180	524	789	891	581	475
NGO2182	2779	2367	5282	3991	2066
NGO272a	53	84	107	66	75
